symbol	alias	entrez
ATP11A	ATPIS	23250
KIAA1024	KIAA1024	23251
KIAA1024	MINAR1	23251
OTUD3	OTUD3	23252
OTUD3	DUBA4	23252
ANKRD12	ANKRD12	23253
ANKRD12	ANCO-2	23253
ANKRD12	GAC-1	23253
ANKRD12	Nbla00144	23253
KAZN	KAZN	23254
KAZN	KAZ	23254
MTCL1	MTCL1	23255
MTCL1	CCDC165	23255
MTCL1	KIAA0802	23255
MTCL1	SOGA2	23255
SCFD1	SCFD1	23256
SCFD1	C14orf163	23256
SCFD1	RA410	23256
SCFD1	SLY1	23256
SCFD1	SLY1P	23256
SCFD1	STXBP1L2	23256
DENND5A	DENND5A	23258
DENND5A	EIEE49	23258
DENND5A	RAB6IP1	23258
DDHD2	DDHD2	23259
DDHD2	SAMWD1	23259
DDHD2	SPG54	23259
DDHD2	iPLA(1)gamma	23259
CAMTA1	CAMTA1	23261
CAMTA1	CANPMR	23261
PPIP5K2	PPIP5K2	23262
PPIP5K2	CFAP160	23262
PPIP5K2	HISPPD1	23262
PPIP5K2	IP7K2	23262
PPIP5K2	VIP2	23262
MCF2L	MCF2L	23263
MCF2L	ARHGEF14	23263
ZC3H7B	ZC3H7B	23264
ZC3H7B	RoXaN	23264
EXOC7	EXOC7	23265
EXOC7	2-5-3p	23265
EXOC7	BLOM4	23265
EXOC7	EX070	23265
EXOC7	EXO70	23265
EXOC7	Exo70p	23265
EXOC7	YJL085W	23265
ADGRL2	ADGRL2	23266
ADGRL2	CIRL2	23266
ADGRL2	LEC1	23266
ADGRL2	LPHH1	23266
ADGRL2	LPHN2	23266
DNMBP	DNMBP	23268
DNMBP	ARHGEF36	23268
DNMBP	TUBA	23268
MGA	MGA	23269
MGA	MAD5	23269
MGA	MXD5	23269
TSPYL4	TSPYL4	23270
TSPYL4	dJ486I3.2	23270
CAMSAP2	CAMSAP2	23271
CAMSAP2	CAMSAP1L1	23271
FAM208A	FAM208A	23272
FAM208A	C3orf63	23272
FAM208A	RAP140	23272
FAM208A	TASOR	23272
FAM208A	se89-1	23272
CLEC16A	CLEC16A	23274
CLEC16A	Gop-1	23274
CLEC16A	KIAA0350	23274
POFUT2	POFUT2	23275
POFUT2	C21orf80	23275
POFUT2	FUT13	23275
KLHL18	KLHL18	23276
CLUH	CLUH	23277
CLUH	CLU1	23277
CLUH	KIAA0664	23277
NUP160	NUP160	23279
MTUS2	MTUS2	23281
MTUS2	CAZIP	23281
MTUS2	KIAA0774	23281
MTUS2	TIP150	23281
CSTF2T	CSTF2T	23283
CSTF2T	CstF-64T	23283
ADGRL3	ADGRL3	23284
ADGRL3	CIRL3	23284
ADGRL3	CL3	23284
ADGRL3	LEC3	23284
ADGRL3	LPHN3	23284
KIAA1107	KIAA1107	23285
WWC1	WWC1	23286
WWC1	HBEBP3	23286
WWC1	HBEBP36	23286
WWC1	KIBRA	23286
WWC1	MEMRYQTL	23286
WWC1	PPP1R168	23286
AGTPBP1	AGTPBP1	23287
AGTPBP1	CCP1	23287
AGTPBP1	NNA1	23287
IQCE	IQCE	23288
IQCE	1700028P05Rik	23288
IQCE	PAPA7	23288
FBXW11	FBXW11	23291
FBXW11	BTRC2	23291
FBXW11	BTRCP2	23291
FBXW11	FBW1B	23291
FBXW11	FBXW1B	23291
FBXW11	Fbw11	23291
FBXW11	Hos	23291
SMG6	SMG6	23293
SMG6	C17orf31	23293
SMG6	EST1A	23293
SMG6	SMG-6	23293
SMG6	hSMG5/7a	23293
ANKS1A	ANKS1A	23294
ANKS1A	ANKS1	23294
MGRN1	MGRN1	23295
MGRN1	RNF156	23295
BICD2	BICD2	23299
BICD2	SMALED2	23299
BICD2	bA526D8.1	23299
ATMIN	ATMIN	23300
ATMIN	ASCIZ	23300
ATMIN	ZNF822	23300
EHBP1	EHBP1	23301
EHBP1	HPC12	23301
EHBP1	NACSIN	23301
WSCD1	WSCD1	23302
KIF13B	KIF13B	23303
KIF13B	GAKIN	23303
UBR2	UBR2	23304
UBR2	C6orf133	23304
UBR2	bA49A4.1	23304
UBR2	dJ242G1.1	23304
UBR2	dJ392M17.3	23304
ACSL6	ACSL6	23305
ACSL6	FACL6	23305
ACSL6	LACS 6	23305
ACSL6	LACS5	23305
NEMP1	NEMP1	23306
NEMP1	TMEM194	23306
NEMP1	TMEM194A	23306
FKBP15	FKBP15	23307
FKBP15	FKBP133	23307
FKBP15	KIAA0674	23307
FKBP15	PPP1R76	23307
ICOSLG	ICOSLG	23308
ICOSLG	B7-H2	23308
ICOSLG	B7H2	23308
ICOSLG	B7RP-1	23308
ICOSLG	B7RP1	23308
ICOSLG	CD275	23308
ICOSLG	GL50	23308
ICOSLG	ICOS-L	23308
ICOSLG	ICOSL	23308
ICOSLG	LICOS	23308
SIN3B	SIN3B	23309
NCAPD3	NCAPD3	23310
NCAPD3	CAP-D3	23310
NCAPD3	CAPD3	23310
NCAPD3	hCAP-D3	23310
NCAPD3	hHCP-6	23310
NCAPD3	hcp-6	23310
DMXL2	DMXL2	23312
DMXL2	DFNA71	23312
DMXL2	PEPNS	23312
KIAA0930	KIAA0930	23313
KIAA0930	C22orf9	23313
KIAA0930	LSC3	23313
SATB2	SATB2	23314
SATB2	GLSS	23314
SLC9A8	SLC9A8	23315
SLC9A8	NHE-8	23315
SLC9A8	NHE8	23315
CUX2	CUX2	23316
CUX2	CDP2	23316
CUX2	CUTL2	23316
DNAJC13	DNAJC13	23317
DNAJC13	PARK21	23317
DNAJC13	RME8	23317
ZCCHC11	ZCCHC11	23318
ZCCHC11	PAPD3	23318
ZCCHC11	TUT4	23318
TRIM2	TRIM2	23321
TRIM2	CMT2R	23321
TRIM2	RNF86	23321
RPGRIP1L	RPGRIP1L	23322
RPGRIP1L	CORS3	23322
RPGRIP1L	FTM	23322
RPGRIP1L	JBTS7	23322
RPGRIP1L	MKS5	23322
RPGRIP1L	NPHP8	23322
RPGRIP1L	PPP1R134	23322
MAN2B2	MAN2B2	23324
WASHC4	WASHC4	23325
WASHC4	KIAA1033	23325
WASHC4	MRT43	23325
WASHC4	SWIP	23325
USP22	USP22	23326
USP22	USP3L	23326
NEDD4L	NEDD4L	23327
NEDD4L	NEDD4-2	23327
NEDD4L	NEDD4.2	23327
NEDD4L	PVNH7	23327
NEDD4L	RSP5	23327
NEDD4L	hNEDD4-2	23327
SASH1	SASH1	23328
SASH1	SH3D6A	23328
SASH1	dJ323M4.1	23328
TBC1D30	TBC1D30	23329
TTC28	TTC28	23331
TTC28	TPRBK	23331
CLASP1	CLASP1	23332
DPY19L1	DPY19L1	23333
SZT2	SZT2	23334
SZT2	C1orf84	23334
SZT2	EIEE18	23334
SZT2	KIAA0467A	23334
SZT2	SZT2B	23334
WDR7	WDR7	23335
WDR7	TRAG	23335
SYNM	SYNM	23336
SYNM	DMN	23336
JADE2	JADE2	23338
JADE2	JADE-2	23338
JADE2	PHF15	23338
VPS39	VPS39	23339
VPS39	VAM6	23339
VPS39	hVam6p	23339
DNAJC16	DNAJC16	23341
ESYT1	ESYT1	23344
ESYT1	FAM62A	23344
ESYT1	MBC2	23344
SYNE1	SYNE1	23345
SYNE1	8B	23345
SYNE1	ARCA1	23345
SYNE1	C6orf98	23345
SYNE1	CPG2	23345
SYNE1	EDMD4	23345
SYNE1	KASH1	23345
SYNE1	MYNE1	23345
SYNE1	Nesp1	23345
SYNE1	SCAR8	23345
SYNE1	dJ45H2.2	23345
SMCHD1	SMCHD1	23347
SMCHD1	BAMS	23347
SMCHD1	FSHD2	23347
DOCK9	DOCK9	23348
DOCK9	ZIZ1	23348
DOCK9	ZIZIMIN1	23348
PHF24	PHF24	23349
U2SURP	U2SURP	23350
U2SURP	SR140	23350
U2SURP	fSAPa	23350
KHNYN	KHNYN	23351
KHNYN	KIAA0323	23351
UBR4	UBR4	23352
UBR4	RBAF600	23352
UBR4	ZUBR1	23352
UBR4	p600	23352
SUN1	SUN1	23353
SUN1	UNC84A	23353
HAUS5	HAUS5	23354
HAUS5	KIAA0841	23354
HAUS5	dgt5	23354
VPS8	VPS8	23355
VPS8	KIAA0804	23355
ANGEL1	ANGEL1	23357
ANGEL1	Ccr4e	23357
ANGEL1	KIAA0759	23357
USP24	USP24	23358
FAM189A1	FAM189A1	23359
FAM189A1	TMEM228	23359
FNBP4	FNBP4	23360
FNBP4	FBP30	23360
ZNF629	ZNF629	23361
ZNF629	ZNF65	23361
PSD3	PSD3	23362
PSD3	EFA6D	23362
PSD3	HCA67	23362
OBSL1	OBSL1	23363
ARHGEF12	ARHGEF12	23365
ARHGEF12	LARG	23365
ARHGEF12	PRO2792	23365
KIAA0895	KIAA0895	23366
LARP1	LARP1	23367
PPP1R13B	PPP1R13B	23368
PPP1R13B	ASPP1	23368
PPP1R13B	p53BP2-like	23368
PUM2	PUM2	23369
PUM2	PUMH2	23369
PUM2	PUML2	23369
ARHGEF18	ARHGEF18	23370
ARHGEF18	P114-RhoGEF	23370
ARHGEF18	RP78	23370
TNS2	TNS2	23371
TNS2	C1-TEN	23371
TNS2	C1TEN	23371
TNS2	TENC1	23371
CRTC1	CRTC1	23373
CRTC1	MECT1	23373
CRTC1	TORC-1	23373
CRTC1	TORC1	23373
CRTC1	WAMTP1	23373
UFL1	UFL1	23376
UFL1	KIAA0776	23376
UFL1	Maxer	23376
UFL1	NLBP	23376
RRP8	RRP8	23378
RRP8	KIAA0409	23378
RRP8	NML	23378
ICE1	ICE1	23379
ICE1	KIAA0947	23379
SRGAP2	SRGAP2	23380
SRGAP2	ARHGAP34	23380
SRGAP2	FNBP2A	23380
SMG5	SMG5	23381
SMG5	EST1B	23381
SMG5	LPTS-RP1	23381
SMG5	LPTSRP1	23381
SMG5	SMG-5	23381
AHCYL2	AHCYL2	23382
AHCYL2	ADOHCYASE3	23382
AHCYL2	IRBIT2	23382
MAU2	MAU2	23383
MAU2	KIAA0892L	23383
MAU2	SCC4	23383
MAU2	mau-2	23383
SPECC1L	SPECC1L	23384
SPECC1L	CYTSA	23384
SPECC1L	GBBB2	23384
SPECC1L	OBLFC1	23384
NCSTN	NCSTN	23385
NCSTN	ATAG1874	23385
NUDCD3	NUDCD3	23386
NUDCD3	NudCL	23386
SIK3	SIK3	23387
SIK3	QSK	23387
SIK3	SIK-3	23387
MED13L	MED13L	23389
MED13L	MRFACD	23389
MED13L	PROSIT240	23389
MED13L	THRAP2	23389
MED13L	TRAP240L	23389
ZDHHC17	ZDHHC17	23390
ZDHHC17	DHHC-17	23390
ZDHHC17	HIP14	23390
ZDHHC17	HSPC294	23390
ZDHHC17	HYPH	23390
ECPAS	ECPAS	23392
ECPAS	ECM29	23392
ECPAS	KIAA0368	23392
ADNP	ADNP	23394
ADNP	ADNP1	23394
ADNP	HVDAS	23394
ADNP	MRD28	23394
LARS2	LARS2	23395
LARS2	HLASA	23395
LARS2	PRLTS4	23395
LARS2	mtLeuRS	23395
PIP5K1C	PIP5K1C	23396
PIP5K1C	LCCS3	23396
PIP5K1C	PIP5K-GAMMA	23396
PIP5K1C	PIP5K1-gamma	23396
PIP5K1C	PIP5Kgamma	23396
NCAPH	NCAPH	23397
NCAPH	BRRN1	23397
NCAPH	CAP-H	23397
PPWD1	PPWD1	23398
CTDNEP1	CTDNEP1	23399
CTDNEP1	DULLARD	23399
CTDNEP1	HSA011916	23399
CTDNEP1	NET56	23399
ATP13A2	ATP13A2	23400
ATP13A2	CLN12	23400
ATP13A2	HSA9947	23400
ATP13A2	KRPPD	23400
ATP13A2	PARK9	23400
ATP13A2	SPG78	23400
FRAT2	FRAT2	23401
FRAT2	FRAT-2	23401
FBXO46	FBXO46	23403
FBXO46	20D7-FC4	23403
FBXO46	FBXO34L	23403
FBXO46	Fbx46	23403
EXOSC2	EXOSC2	23404
EXOSC2	Rrp4p	23404
EXOSC2	SHRF	23404
EXOSC2	hRrp4p	23404
EXOSC2	p7	23404
DICER1	DICER1	23405
DICER1	Dicer	23405
DICER1	Dicer1e	23405
DICER1	HERNA	23405
DICER1	K12H4.8-LIKE	23405
DICER1	MNG1	23405
DICER1	RMSE2	23405
COTL1	COTL1	23406
SIRT5	SIRT5	23408
SIRT5	SIR2L5	23408
SIRT4	SIRT4	23409
SIRT4	SIR2L4	23409
SIRT3	SIRT3	23410
SIRT3	SIR2L3	23410
SIRT1	SIRT1	23411
SIRT1	SIR2L1	23411
SIRT1	SIR2alpha	23411
NCS1	NCS1	23413
NCS1	FLUP	23413
NCS1	FREQ	23413
ZFPM2	ZFPM2	23414
ZFPM2	DIH3	23414
ZFPM2	FOG2	23414
ZFPM2	SRXY9	23414
ZFPM2	ZC2HC11B	23414
ZFPM2	ZNF89B	23414
ZFPM2	hFOG-2	23414
KCNH4	KCNH4	23415
KCNH4	BEC2	23415
KCNH4	Kv12.3	23415
KCNH3	KCNH3	23416
KCNH3	ELK2	23416
KCNH3	Kv12.2	23416
MLYCD	MLYCD	23417
CRB1	CRB1	23418
CRB1	LCA8	23418
CRB1	RP12	23418
NOMO1	NOMO1	23420
ITGB3BP	ITGB3BP	23421
ITGB3BP	CENP-R	23421
ITGB3BP	CENPR	23421
ITGB3BP	HSU37139	23421
ITGB3BP	NRIF3	23421
ITGB3BP	TAP20	23421
TMED3	TMED3	23423
TMED3	C15orf22	23423
TMED3	P24B	23423
TMED3	p24g4	23423
TMED3	p26	23423
TDRD7	TDRD7	23424
TDRD7	CATC4	23424
TDRD7	PCTAIRE2BP	23424
GRIP1	GRIP1	23426
GRIP1	FRASRS3	23426
GRIP1	GRIP	23426
SLC7A8	SLC7A8	23428
SLC7A8	LPI-PC1	23428
RYBP	RYBP	23429
RYBP	AAP1	23429
RYBP	APAP-1	23429
RYBP	DEDAF	23429
RYBP	YEAF1	23429
TPSD1	TPSD1	23430
TPSD1	MCP7-LIKE	23430
TPSD1	MCP7L1	23430
TPSD1	MMCP-7L	23430
AP4E1	AP4E1	23431
AP4E1	CPSQ4	23431
AP4E1	SPG51	23431
AP4E1	STUT1	23431
GPR161	GPR161	23432
