entrez	length_RefSeq	domains_InterPro	duplicability	ohnolog	essentiality_percentage	expressed_tissues_rnaseq	expressed_tissues_protein	ppin_degree	ppin_betweenness	ppin_clustering	complexes	mirna	multiDomain	ppin_hub	ppin_central	old	metazoans	vertebrates	mammalsPrimates	essentiality_oneCellLine	rnaseq_never	rnaseq_selective	rnaseq_middle	rnaseq_ubiquitous	protein_low	protein_high
1278	1366	2	0	0	0	43	43	45	20788.9111599929	0.0767676767676768	39	30	1	1	1	1	0	0	0	0	0	0	0	1	0	1
1281	1466	3	0	0	3.44827586206897	41	0	17	906.642392865942	0.0661764705882353	21	10	1	0	0	1	0	0	0	1	0	0	0	1	1	0
1285	1670	4	0	1	5.29411764705882	29	19	20	10974.8039237546	0.0578947368421053	23	19	1	0	1	1	0	0	0	1	0	0	1	0	0	0
1286	1690	4	0	0	0	24	36	12	879.4172458153	0.0757575757575758	20	18	1	0	0	1	0	0	0	0	0	0	1	0	0	0
1289	1838	4	0	0	1.76470588235294	41	30	33	14442.3377689246	0.138257575757576	20	31	1	0	1	1	0	0	0	1	0	0	0	1	0	0
1290	1499	3	0	0	0	41	36	4	89.7018073766019	0	18	7	1	0	0	1	0	0	0	0	0	0	0	1	0	0
1294	2944	9	0	0	1.12994350282486	36	0	21	3102.22801632483	0.0857142857142857	21	2	1	0	0	1	0	0	0	1	0	0	1	0	1	0
1300	680	3	0	1	1.13636363636364	3	36	12	752.429165627227	0.0606060606060606	13	5	1	0	0	1	0	0	0	1	0	1	0	0	0	0
1308	1497	1	0	0	6.81818181818182	20	4	14	351.91295250711	0.230769230769231	15	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0
1311	757	13	0	1	0	21	36	6	508.878759191562	0.133333333333333	2	14	1	0	0	1	0	0	0	0	0	0	1	0	0	0
1314	1233	11	0	0	98.5507246376812	43	43	95	15599.9539931667	0.115789473684211	9	31	1	1	1	1	0	0	0	1	0	0	0	1	0	1
1368	443	3	0	0	0	41	1	23	7347.70932586054	0.201581027667984	3	111	1	0	0	1	0	0	0	0	0	0	0	1	1	0
1371	454	3	0	0	11.3636363636364	43	36	13	1058.36118365121	0.0384615384615385	3	27	1	0	0	1	0	0	0	1	0	0	0	1	0	0
1376	658	4	0	0	0	43	36	30	3824.99062066626	0.101149425287356	3	2	1	0	0	1	0	0	0	0	0	0	0	1	0	0
1380	1092	2	0	1	0	7	4	11	3550.8861519859	0.109090909090909	5	1	1	0	0	0	1	0	0	0	0	0	1	0	1	0
1384	627	3	0	0	0	43	40	7	154.583257984569	0.0952380952380952	3	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0
1392	196	3	0	0	1.13636363636364	2	36	5	363.230979412827	0	5	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0
1400	686	5	0	1	2.02702702702703	35	7	98	24185.3611031929	0.0292446875657479	4	17	1	1	1	1	0	0	0	1	0	0	1	0	1	0
1401	224	3	0	0	2.32558139534884	3	3	56	16478.199158606	0.0136363636363636	3	7	1	1	1	0	0	0	1	1	0	1	0	0	1	0
1406	299	4	0	1	1.70454545454545	0	0	55	34450.6815404757	0.0356902356902357	3	25	1	1	1	1	0	0	0	1	1	0	0	0	1	0
1409	173	5	1	1	1.91082802547771	2	0	18	4025.04361862766	0.143790849673203	3	2	1	0	0	0	1	0	0	1	0	1	0	0	1	0
1415	205	3	1	1	0	2	0	8	561.158252677911	0.392857142857143	3	14	1	0	0	0	0	1	0	0	0	1	0	0	1	0
1435	554	2	0	0	0	43	36	11	1140.02098267377	0.127272727272727	2	23	1	0	0	0	0	1	0	0	0	0	0	1	0	0
1437	144	2	0	0	0.684931506849315	1	36	15	2143.61765735241	0.161904761904762	9	14	1	0	0	0	0	0	1	1	0	1	0	0	0	0
1440	207	4	0	0	0.699300699300699	15	36	2	0	1	1	14	1	0	0	0	0	1	0	1	0	0	1	0	0	0
1441	863	6	0	0	0.564971751412429	38	7	24	16043.8002199462	0.173913043478261	2	23	1	0	1	0	0	1	0	1	0	0	0	1	1	0
1446	185	2	0	0	1.69491525423729	3	0	26	6298.50982305433	0.0523076923076923	1	14	1	0	0	0	0	0	1	1	0	1	0	0	1	0
1452	365	4	1	1	30.8139534883721	43	40	139	68042.2700331307	0.0780940465019289	12	72	1	1	1	1	0	0	0	1	0	0	0	1	0	0
1471	146	2	0	1	0	43	41	11	992.71671553994	0.127272727272727	3	13	1	0	0	0	1	0	0	0	0	0	0	1	0	1
1476	98	3	0	0	2.94117647058824	43	7	27	2967.9237219471	0.0997150997150997	3	3	1	0	0	1	0	0	0	1	0	0	0	1	1	0
1477	431	7	0	0	91.8918918918919	43	43	41	4765.58698329787	0.0853658536585366	12	74	1	1	0	1	0	0	0	1	0	0	0	1	0	1
1479	717	3	0	0	32.3699421965318	43	44	39	3575.86911116	0.222672064777328	10	5	1	0	0	1	0	0	0	1	0	0	0	1	0	1
1497	400	2	0	0	0.675675675675676	43	36	16	1555.37428612596	0.0682926829268293	3	39	1	0	0	1	0	0	0	1	0	0	0	1	0	0
1513	329	8	0	0	0	43	36	11	415.749474037058	0.0909090909090909	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0
1536	570	7	0	1	0.568181818181818	42	6	9	358.514209644523	0.361111111111111	3	25	1	0	0	1	0	0	0	1	0	0	0	1	1	0
1543	512	5	1	0	4.19161676646707	7	38	71	10536.586124623	0.0177062374245473	3	26	1	1	1	1	0	0	0	1	0	0	1	0	0	0
1544	516	5	1	0	2.89855072463768	3	1	6	88.7911717456363	0.2	3	15	1	0	0	1	0	0	0	1	0	1	0	0	1	0
1545	543	5	0	0	0	41	38	2	3.04149356396342	0	3	38	1	0	0	1	0	0	0	0	0	0	0	1	0	0
1548	494	5	1	0	0	3	1	4	32632.35382728	0.166666666666667	3	14	1	0	1	1	0	0	0	0	0	1	0	0	1	0
1549	494	5	1	0	0	2	1	2	16305	0	3	2	1	0	1	1	0	0	0	0	0	1	0	0	1	0
1553	494	5	1	0	0	0	1	1	0	0	3	14	1	0	0	1	0	0	0	0	1	0	0	0	1	0
1555	491	5	1	0	0	6	37	4	50.0184576987983	0.333333333333333	3	43	1	0	0	1	0	0	0	0	0	1	0	0	0	0
1557	490	4	1	1	0.591715976331361	6	5	2	0	1	3	34	1	0	0	1	0	0	0	1	0	1	0	0	1	0
1558	490	4	1	1	0.564971751412429	9	2	13	163.646887023828	0.423076923076923	8	4	1	0	0	1	0	0	0	1	0	0	1	0	1	0
1559	490	4	1	1	0.564971751412429	7	6	14	4532.30687068034	0.120879120879121	3	3	1	0	0	1	0	0	0	1	0	0	1	0	1	0
1562	490	4	1	0	0	10	36	10	1165.62495944612	0.133333333333333	3	14	1	0	0	1	0	0	0	0	0	0	1	0	0	0
1571	493	5	0	1	0	36	1	17	21909.5711893922	0.00735294117647059	3	3	1	0	1	1	0	0	0	0	0	0	1	0	1	0
1573	502	5	0	0	0	27	36	3	55.6742340473967	0	3	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0
1579	519	4	1	1	5.55555555555556	5	36	4	16391.8975831162	0	3	39	1	0	1	1	0	0	0	1	0	1	0	0	0	0
1580	512	4	0	1	0	29	6	2	3.98104245007307	0	3	14	1	0	0	1	0	0	0	0	0	0	1	0	1	0
1581	504	6	0	1	2.94117647058824	1	36	16	1555.37428612596	0.0682926829268293	3	4	1	0	0	1	0	0	0	1	0	1	0	0	0	0
1583	521	5	0	1	4.06976744186047	25	3	6	12609.8156494217	0.266666666666667	1	21	1	0	1	1	0	0	0	1	0	0	1	0	1	0
1585	503	4	0	1	2.8735632183908	1	1	3	16305	0.333333333333333	3	9	1	0	1	1	0	0	0	1	0	1	0	0	1	0
1586	508	4	0	0	2.89855072463768	13	2	17	3654.05463288611	0.0588235294117647	3	14	1	0	0	1	0	0	0	1	0	0	1	0	1	0
1588	503	4	0	0	0	6	1	6	66.0355975830164	0	3	7	1	0	0	1	0	0	0	0	0	1	0	0	1	0
1589	495	4	1	0	7.69230769230769	5	1	16	1555.37428612596	0.0682926829268293	3	1	1	0	0	1	0	0	0	1	0	1	0	0	1	0
1591	514	4	0	1	1.69491525423729	8	2	4	104.792122674707	0	3	15	1	0	0	1	0	0	0	1	0	0	1	0	1	0
1592	497	4	0	1	1.17647058823529	1	36	16	1555.37428612596	0.0682926829268293	3	2	1	0	0	1	0	0	0	1	0	1	0	0	0	0
1593	531	4	0	1	0.564971751412429	42	42	6	14.9049800702767	0.466666666666667	3	14	1	0	0	1	0	0	0	1	0	0	0	1	0	1
1594	508	4	0	1	1.47058823529412	5	36	16	1555.37428612596	0.0682926829268293	10	20	1	0	0	1	0	0	0	1	0	1	0	0	0	0
1595	509	4	1	0	0	43	2	22	6002.34470935202	0.0303030303030303	1	64	1	0	0	1	0	0	0	0	0	0	0	1	1	0
1604	444	3	0	0	0	43	25	28	8954.36947164617	0.0502645502645503	3	71	1	0	0	1	0	0	0	0	0	0	0	1	0	0
1621	617	9	0	0	0.609756097560976	9	2	5	422.448573344026	0	3	1	1	0	0	1	0	0	0	1	0	0	1	0	1	0
1633	260	3	0	1	0	43	6	20	1930.06141494344	0.221052631578947	3	24	1	0	0	1	0	0	0	0	0	0	0	1	1	0
1635	189	6	0	0	0.584795321637427	43	44	11	937.588430450731	0.0181818181818182	3	8	1	0	0	1	0	0	0	1	0	0	0	1	0	1
1636	1306	1	0	1	0	40	11	9	423.673278310196	0.166666666666667	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
1641	441	4	0	1	0	3	36	45	19635.1277819834	0.0505050505050505	1	32	1	1	1	0	1	0	0	0	0	1	0	0	0	0
1643	427	6	0	0	0	43	37	81	15631.1419010991	0.102777777777778	20	3	1	1	1	1	0	0	0	0	0	0	0	1	0	0
1644	480	6	0	0	0	10	23	4	31.5529772343666	0.166666666666667	3	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0
1727	334	7	0	1	5.79710144927536	43	42	49	13477.381051849	0.0586734693877551	3	13	1	1	1	1	0	0	0	1	0	0	0	1	0	1
1728	274	2	0	0	0.564971751412429	41	33	24	2386.92847844534	0.192028985507246	1	14	1	0	0	1	0	0	0	1	0	0	0	1	0	0
1733	249	4	0	0	0	5	36	16	1555.37428612596	0.0682926829268293	3	3	1	0	0	1	0	0	0	0	0	1	0	0	0	0
1734	309	3	0	0	0	24	36	14	595.849507558941	0.32967032967033	3	21	1	0	0	0	1	0	0	0	0	0	1	0	0	0
1738	509	7	0	0	27.8409090909091	43	44	371	141970.08770972	0.0400233117214249	10	2	1	1	1	1	0	0	0	1	0	0	0	1	0	1
1774	302	5	0	1	0.564971751412429	43	29	5	117.124324562215	0.1	3	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0
1785	870	11	1	1	83.125	43	40	134	86280.172125224	0.0627314555044327	17	23	1	1	1	1	0	0	0	1	0	0	0	1	0	0
1791	509	13	0	0	5.40540540540541	2	36	9	403.232605150068	0.138888888888889	2	14	1	0	0	1	0	0	0	1	0	1	0	0	0	0
1806	1025	8	0	0	0	43	12	9	593.858640996907	0	3	5	1	0	0	1	0	0	0	0	0	0	0	1	0	0
1811	764	6	0	1	0	10	7	2	0.769307793136091	0	3	3	1	0	0	1	0	0	0	0	0	0	1	0	1	0
1812	446	4	0	1	0.564971751412429	4	36	14	1962.2795562341	0.0549450549450549	3	2	1	0	0	0	1	0	0	1	0	1	0	0	0	0
1813	443	4	0	1	3.97727272727273	7	3	30	13917.4594732388	0.0459770114942529	4	1	1	0	1	0	1	0	0	1	0	0	1	0	1	0
1814	400	4	0	1	0	1	36	22	3497.72876736951	0.0649350649350649	3	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0
1815	419	4	0	0	0	5	36	15	5258.90729028129	0.19047619047619	4	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0
1816	477	4	1	1	0	1	1	5	50.2069510204522	0.1	3	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0
1822	1190	2	0	1	0.568181818181818	43	41	104	71996.5185510757	0.0298730395817774	1	10	1	1	1	0	1	0	0	1	0	0	0	1	0	1
1831	200	1	0	0	0	43	37	42	9762.44776516538	0.0987224157955865	3	34	0	1	1	0	0	0	1	0	0	0	0	1	0	0
1832	2871	7	0	0	0	39	16	120	34561.5398664849	0.0817927170868347	5	7	1	1	1	0	0	1	0	0	0	0	0	1	0	0
1836	739	6	0	1	2.72108843537415	39	11	12	730.355172821844	0.0151515151515152	3	62	1	0	0	1	0	0	0	1	0	0	0	1	0	0
1854	252	4	1	0	39.1812865497076	43	44	77	11578.9664411631	0.105263157894737	3	8	1	1	1	1	0	0	0	1	0	0	0	1	0	1
1861	332	4	0	1	2.25988700564972	43	42	32	12456.6055752652	0.0625	2	7	1	0	1	1	0	0	0	1	0	0	0	1	0	1
1896	391	2	0	0	5	31	36	70	38418.4965691489	0.0202898550724638	1	1	1	1	1	0	1	0	0	1	0	0	1	0	0	0
1910	532	4	0	1	0	41	21	31	7863.34359143221	0.0172043010752688	3	14	1	0	0	0	1	0	0	0	0	0	0	1	0	0
2006	786	5	0	0	1.44927536231884	41	2	24	7947.02953313293	0.0833333333333333	8	22	1	0	0	0	0	0	1	1	0	0	0	1	1	0
2010	254	4	0	0	0	43	44	180	113254.862920268	0.0725015518311608	11	7	1	1	1	0	0	1	0	0	0	0	0	1	0	1
2022	658	1	0	0	0	43	3	21	3794.23644393461	0.242857142857143	1	16	0	0	0	0	0	1	0	0	0	0	0	1	1	0
2038	721	10	0	1	0	9	0	17	1319.40985967339	0.0367647058823529	3	24	1	0	0	0	0	1	0	0	0	0	1	0	1	0
2046	1005	17	0	1	0	3	36	15	759.949965499696	0.0285714285714286	3	14	1	0	0	1	0	0	0	0	0	1	0	0	0	0
2052	455	4	0	0	5.68181818181818	43	7	27	4732.61413691116	0.00854700854700855	3	2	1	0	0	1	0	0	0	1	0	0	0	1	1	0
2056	193	4	0	0	0	5	12	6	230.530393655285	0.0666666666666667	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0
2057	508	6	0	0	2.27272727272727	39	36	44	6560.4295762461	0.245243128964059	3	14	1	1	0	0	0	1	0	1	0	0	0	1	0	0
2064	1255	13	0	1	7.34463276836158	43	25	237	194184.948053123	0.0485589644568404	35	70	1	1	1	0	1	0	0	1	0	0	0	1	0	0
2065	1342	10	0	1	12.7167630057803	37	44	193	124622.56285859	0.0575885146804836	3	39	1	1	1	0	1	0	0	1	0	0	0	1	0	1
2068	760	9	0	0	25.5172413793103	43	39	61	11098.5623289963	0.166666666666667	74	3	1	1	1	1	0	0	0	1	0	0	0	1	0	0
2099	597	8	0	1	3.75	26	6	766	918024.260894574	0.0434614925169372	54	74	1	1	1	1	0	0	0	1	0	0	1	0	1	0
2108	333	7	0	0	4.51977401129944	43	42	92	19976.5812736281	0.0891065456282848	2	4	1	1	1	1	0	0	0	1	0	0	0	1	0	1
2109	346	5	0	0	0	43	44	34	7633.12586886165	0.0819964349376114	3	14	1	0	0	1	0	0	0	0	0	0	0	1	0	1
2131	746	5	0	1	1.13636363636364	42	42	22	2777.80990193921	0.00865800865800866	8	42	1	0	0	1	0	0	0	1	0	0	0	1	0	1
2135	338	3	0	0	0	42	43	16	1439.82103154303	0.0583333333333333	3	2	1	0	0	1	0	0	0	0	0	0	0	1	0	1
2147	622	14	0	0	2.84090909090909	1	1	43	18398.1691521461	0.0642303433001107	13	62	1	1	1	1	0	0	0	1	0	1	0	0	1	0
2153	2224	6	0	0	0	17	0	17	3197.51207695416	0.0441176470588235	7	4	1	0	0	1	0	0	0	0	0	0	1	0	1	0
2157	2351	9	0	0	0	43	43	19	9459.35891863886	0.0994152046783626	7	14	1	0	1	1	0	0	0	0	0	0	0	1	0	1
2158	461	15	0	1	3.06748466257669	1	36	36	6300.94955130117	0.0253968253968254	1	21	1	0	0	1	0	0	0	1	0	1	0	0	0	0
2159	488	14	0	1	0.666666666666667	40	36	19	997.675100176272	0.0760233918128655	4	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0
2161	615	16	0	1	0.680272108843537	5	0	23	7712.10756561437	0.075098814229249	1	14	1	0	0	1	0	0	0	1	0	1	0	0	1	0
2162	732	11	0	1	0.571428571428571	42	4	14	8336.23574642379	0.142857142857143	1	14	1	0	0	0	1	0	0	1	0	0	0	1	1	0
2169	132	5	0	0	5.91715976331361	5	2	3	19.2643592809665	0	1	5	1	0	0	0	1	0	0	1	0	1	0	0	1	0
2176	558	1	0	0	6.21468926553672	41	42	65	16374.4678313078	0.09375	18	41	0	1	1	0	0	1	0	1	0	0	0	1	0	1
2177	1471	1	0	0	16.6666666666667	34	25	97	37277.3159801732	0.102878006872852	9	10	0	1	1	1	0	0	0	1	0	0	1	0	0	0
2184	419	5	0	0	1.18343195266272	43	18	11	612.000357570455	0.163636363636364	3	4	1	0	0	1	0	0	0	1	0	0	0	1	0	0
2199	1231	9	0	1	0.564971751412429	41	11	24	2955.60326470913	0.11231884057971	2	23	1	0	0	0	1	0	0	1	0	0	0	1	0	0
2200	2871	10	0	1	0.564971751412429	40	6	24	3264.00787452129	0.13768115942029	7	11	1	0	0	1	0	0	0	1	0	0	0	1	1	0
2203	338	4	0	0	3.38983050847458	40	21	47	49869.2722428976	0.0397779833487512	3	14	1	1	1	1	0	0	0	1	0	0	0	1	0	0
2214	359	4	1	0	0	42	9	19	4740.94255046485	0.169590643274854	10	14	1	0	0	1	0	0	0	0	0	0	0	1	0	0
2215	269	4	1	0	1.43884892086331	14	36	19	2230.87649222738	0.0233918128654971	3	9	1	0	0	1	0	0	0	1	0	0	1	0	0	0
2235	429	4	0	0	8.02469135802469	43	42	38	11726.7213252473	0.0512091038406828	3	14	1	0	1	1	0	0	0	1	0	0	0	1	0	1
2243	866	5	0	0	0	9	8	30	3166.06712939746	0.140229885057471	36	5	1	0	0	1	0	0	0	0	0	0	1	0	1	0
2246	155	3	0	1	0	31	2	28	8100.52855675192	0.0846560846560847	96	25	1	0	0	0	1	0	0	0	0	0	1	0	1	0
2266	453	7	0	1	2.7027027027027	7	0	31	11786.956441503	0.0946236559139785	33	21	1	0	1	1	0	0	0	1	0	0	1	0	1	0
2271	510	7	0	0	18.9655172413793	43	44	84	12255.0793027929	0.0771658060814687	8	3	1	1	1	1	0	0	0	1	0	0	0	1	0	1
2280	108	2	1	1	4.16666666666667	43	31	64	20023.8514621937	0.103174603174603	3	74	1	1	1	1	0	0	0	1	0	0	0	1	0	0
2328	532	4	1	0	0	29	16	1	0	0	3	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0
2348	257	3	1	0	0	18	36	8	173.255672891021	0.0714285714285714	10	69	1	0	0	0	1	0	0	0	0	0	1	0	0	0
2352	245	3	1	0	0	7	36	1	0	0	3	14	1	0	0	0	1	0	0	0	0	0	1	0	0	0
2356	587	5	0	0	24.6913580246914	43	26	7	1099.91467300808	0.0952380952380952	3	19	1	0	0	1	0	0	0	1	0	0	0	1	0	0
2358	351	4	1	0	0	11	15	70	37924.2070267515	0.0107660455486542	5	27	1	1	1	0	0	1	0	0	0	0	1	0	0	0
2395	210	4	1	0	31.9018404907975	43	38	7	186.484471144593	0.0952380952380952	5	111	1	0	0	1	0	0	0	1	0	0	0	1	0	0
2488	129	4	0	0	0	1	0	4	124.397634283279	0.333333333333333	4	7	1	0	0	0	0	1	0	0	0	1	0	0	1	0
2512	175	6	1	1	0	43	36	49	29268.5519453847	0.0306122448979592	3	2	1	1	1	0	0	0	1	0	0	0	0	1	0	0
2517	466	7	0	1	5.14285714285714	43	34	14	18808.6006225728	0.0769230769230769	3	5	1	0	1	1	0	0	0	1	0	0	0	1	0	0
2520	101	3	0	0	1.44927536231884	2	1	14	1296.33963189858	0.021978021978022	3	14	1	0	0	0	0	0	1	1	0	1	0	0	1	0
2524	343	1	1	0	1.44927536231884	23	42	1	0	0	3	46	0	0	0	1	0	0	0	1	0	0	1	0	0	1
2525	361	3	1	1	1.44927536231884	17	33	15	1334.17030869544	0.0285714285714286	3	14	1	0	0	1	0	0	0	1	0	0	1	0	0	0
2528	359	3	1	1	1.78571428571429	12	33	16	1555.37428612596	0.0682926829268293	3	9	1	0	0	1	0	0	0	1	0	0	1	0	0	0
2538	357	3	0	1	2.27272727272727	5	23	4	31.6108833008053	0	3	53	1	0	0	0	1	0	0	1	0	1	0	0	0	0
2539	545	5	0	0	12	43	38	65	9990.72201637027	0.134134615384615	3	26	1	1	1	1	0	0	0	1	0	0	0	1	0	0
2548	952	10	0	0	2.9585798816568	43	22	43	37107.1134087494	0.0387596899224806	3	3	1	1	1	1	0	0	0	1	0	0	0	1	0	0
2554	456	9	1	1	1.44927536231884	1	4	10	323.015357223975	0.222222222222222	7	15	1	0	0	0	1	0	0	1	0	1	0	0	1	0
2555	511	9	1	1	0	7	36	2	9.10291642813433	0	4	6	1	0	0	0	1	0	0	0	0	0	1	0	0	0
2556	492	9	0	1	1.70454545454545	3	3	22	29373.2415719433	0.00865800865800866	1	4	1	0	1	0	1	0	0	1	0	1	0	0	1	0
2557	554	9	0	1	0	2	36	3	674.188155287078	0.333333333333333	1	12	1	0	0	0	1	0	0	0	0	1	0	0	0	0
2558	462	9	1	1	0	3	36	1	0	0	3	11	1	0	0	0	1	0	0	0	0	1	0	0	0	0
2559	453	9	1	1	0	0	2	11	719.581004890908	0.0181818181818182	1	14	1	0	0	0	1	0	0	0	1	0	0	0	1	0
2560	474	8	1	1	1.44927536231884	2	44	10	10868.5162887345	0.111111111111111	1	71	1	0	1	0	1	0	0	1	0	1	0	0	0	1
2561	512	8	1	1	0.564971751412429	6	2	7	237.572159815176	0.0952380952380952	6	32	1	0	0	0	1	0	0	1	0	1	0	0	1	0
2562	473	8	1	1	0	17	36	12	2207.47334496809	0.0909090909090909	2	34	1	0	0	0	1	0	0	0	0	0	1	0	0	0
2566	515	9	0	1	0	7	36	15	3671.04932342034	0.0285714285714286	6	23	1	0	0	0	1	0	0	0	0	0	1	0	0	0
2571	594	4	0	1	1.13636363636364	11	5	16	2276.44823255805	0.133333333333333	1	14	1	0	0	1	0	0	0	1	0	0	1	0	1	0
2572	585	4	0	1	0	2	5	9	321.064095537154	0.138888888888889	1	14	1	0	0	1	0	0	0	0	0	1	0	0	1	0
2581	685	4	0	0	0	43	31	13	672.304928926535	0.0256410256410256	3	15	1	0	0	1	0	0	0	0	0	0	0	1	0	0
2582	348	3	0	0	3.42857142857143	43	43	20	2018.19157150957	0.131578947368421	3	14	1	0	0	1	0	0	0	1	0	0	0	1	0	1
2584	392	10	0	0	0.675675675675676	43	41	20	8795.69967749013	0.0578947368421053	3	3	1	0	0	1	0	0	0	1	0	0	0	1	0	1
2592	379	5	0	0	11.5942028985507	43	43	7	212.12239301282	0	3	3	1	0	0	1	0	0	0	1	0	0	0	1	0	1
2593	269	3	0	0	0	43	11	8	291.618043685157	0.178571428571429	3	14	1	0	0	1	0	0	0	0	0	0	0	1	0	0
2618	1010	19	0	0	62.3188405797101	43	43	66	18767.1644798232	0.140792540792541	3	7	1	1	1	1	0	0	0	1	0	0	0	1	0	1
2621	678	12	0	0	0	43	29	23	3935.50681327645	0.00790513833992095	2	9	1	0	0	0	1	0	0	0	0	0	0	1	0	0
2625	444	5	0	1	1.72413793103448	26	11	33	2468.96744119612	0.106060606060606	12	7	1	0	0	1	0	0	0	1	0	0	1	0	0	0
2629	536	5	0	0	0	43	43	46	6945.58126415296	0.0830917874396135	1	11	1	1	0	1	0	0	0	0	0	0	0	1	0	1
2632	702	8	0	0	4.34782608695652	43	44	27	3622.78219331851	0.0256410256410256	3	14	1	0	0	1	0	0	0	1	0	0	0	1	0	1
2638	493	6	0	0	0	5	29	22	2725.35645652101	0.0519480519480519	3	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0
2642	477	7	0	0	0	5	36	6	203.833123019999	0.0666666666666667	5	14	1	0	0	0	1	0	0	0	0	1	0	0	0	0
2643	250	3	0	0	1.73410404624277	31	29	29	19312.2263721422	0.0320197044334975	1	15	1	0	1	1	0	0	0	1	0	0	1	0	0	0
2645	466	5	0	1	1.20481927710843	12	43	8	176.718700235676	0	2	39	1	0	0	1	0	0	0	1	0	0	1	0	0	1
2668	228	4	0	0	0	16	9	16	1689.74904047771	0.283333333333333	17	54	1	0	0	0	0	1	0	0	0	0	1	0	0	0
2677	758	3	0	0	0	43	40	14	3794.08699689669	0.0769230769230769	3	137	1	0	0	1	0	0	0	0	0	0	0	1	0	0
2688	217	3	1	0	0	4	1	81	7469.05993827047	0.0506172839506173	8	14	1	1	0	0	0	1	0	0	0	1	0	0	1	0
2690	645	6	0	0	0	38	21	46	12432.5481316414	0.148792270531401	6	14	1	1	1	0	0	1	0	0	0	0	0	1	0	0
2692	423	6	0	1	1.15606936416185	1	36	3	16305	0.333333333333333	3	14	1	0	1	0	0	1	0	1	0	1	0	0	0	0
2697	382	9	1	1	3.55029585798817	41	34	52	20899.9435756473	0.0392156862745098	7	20	1	1	1	0	0	1	0	1	0	0	0	1	0	0
2705	283	6	0	1	1.12994350282486	19	29	12	2415.29833378988	0.136363636363636	1	50	1	0	0	0	1	0	0	1	0	0	1	0	0	0
2707	270	6	0	1	2.85714285714286	12	36	3	266.345809071962	0.333333333333333	1	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0
2717	429	6	0	1	0	43	32	18	537.623220168222	0.169934640522876	3	15	1	0	0	1	0	0	0	0	0	0	0	1	0	0
2731	1020	6	1	0	1.44927536231884	15	9	17	3417.29577821071	0.0367647058823529	3	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0
2737	1580	3	0	1	0	35	30	28	4520.9168568295	0.0952380952380952	17	7	1	0	0	1	0	0	0	0	0	0	1	0	0	0
2743	497	7	0	1	0.578034682080925	31	12	12	4324.87016298668	0.0151515151515152	3	14	1	0	0	1	0	0	0	1	0	0	1	0	0	0
2752	373	6	1	0	0.564971751412429	43	32	37	16049.551884401	0.0675675675675676	3	124	1	0	1	1	0	0	0	1	0	0	0	1	0	0
2760	193	3	0	0	0.657894736842105	43	39	24	4932.46223465733	0.0253623188405797	3	46	1	0	0	1	0	0	0	1	0	0	0	1	0	0
2779	350	4	1	1	0	1	0	7	206.206645722139	0.0476190476190476	9	31	1	0	0	1	0	0	0	0	0	1	0	0	1	0
2796	96	3	0	0	0	38	28	9	1882.68738226214	0.0833333333333333	3	2	1	0	0	0	0	1	0	0	0	0	0	1	0	0
2798	328	3	0	0	0	1	1	3	18.9323537898383	0	3	3	1	0	0	0	1	0	0	0	0	1	0	0	1	0
2811	652	5	0	0	1.35135135135135	13	2	17	2163.69455290969	0.0955882352941176	13	2	1	0	0	1	0	0	0	1	0	0	1	0	1	0
2812	206	3	0	0	17.3913043478261	40	36	34	9420.65987950748	0.0338680926916221	7	1	1	0	1	1	0	0	0	1	0	0	0	1	0	0
2813	537	2	0	0	0	20	1	5	199.990183863281	0	1	52	1	0	0	0	1	0	0	0	0	0	1	0	1	0
2815	177	4	0	0	1.44927536231884	4	2	7	456.16098401909	0.0952380952380952	8	1	1	0	0	1	0	0	0	1	0	1	0	0	1	0
2820	727	8	1	0	9.65909090909091	43	44	23	4152.98633326368	0.0197628458498024	3	6	1	0	0	1	0	0	0	1	0	0	0	1	0	1
2821	597	3	0	0	10.8433734939759	43	43	65	9888.22164175354	0.136538461538462	1	27	1	1	1	1	0	0	0	1	0	0	0	1	0	1
2824	328	2	0	1	1.35135135135135	38	5	12	1399.09172713343	0.0303030303030303	3	16	1	0	0	0	1	0	0	1	0	0	0	1	1	0
2829	333	3	0	0	0	12	36	2	18.8178628670765	0	3	14	1	0	0	0	0	1	0	0	0	0	1	0	0	0
2870	589	8	1	1	0.564971751412429	43	41	39	8215.46536144488	0.0377867746288799	2	22	1	0	0	1	0	0	0	1	0	0	0	1	0	1
